"task.id","learner.id","iter","acc","bac","auc","timepredict","timetrain"
"dsComportamental",0,79,0.91044776119403,0.855726600985222,0.936145320197044,0.127999999996973,8.37000000000262
"dsComportamental",0,80,0.890547263681592,0.836453201970443,0.929187192118227,0.135000000002037,12.7549999999974
"dsComportamental",0,81,0.89,0.836309523809524,0.92578125,0.114999999997963,8.55999999999767
"dsComportamental",0,82,0.880597014925373,0.835036945812808,0.938054187192118,0.124000000003434,8.27200000000448
"dsComportamental",0,83,0.895522388059702,0.823460591133005,0.953940886699507,0.120000000002619,8.125
"dsComportamental",0,84,0.895,0.839781746031746,0.949590773809524,0.118999999998778,7.75799999999435
"dsComportamental",0,85,0.890547263681592,0.841933497536946,0.932943349753695,0.121000000006461,8.06300000000192
"dsComportamental",0,86,0.855,0.773809523809524,0.908172123015873,0.188999999998487,9.01000000000204
"dsComportamental",0,87,0.890547263681592,0.825492610837438,0.944458128078818,0.109000000004016,8.72499999999854
"dsComportamental",0,88,0.891089108910891,0.833635813672111,0.939866908650938,0.11699999999837,7.92599999999948
"dsComportamental",0,89,0.875621890547264,0.831588669950739,0.91237684729064,0.155999999995402,8.77799999999843
"dsComportamental",0,90,0.90547263681592,0.863238916256158,0.92820197044335,0.108000000000175,14.5979999999981
"dsComportamental",0,91,0.865671641791045,0.786330049261084,0.900862068965517,0.116000000001804,7.43000000000029
"dsComportamental",0,92,0.855721393034826,0.779433497536946,0.910652709359606,0.113000000004831,8.89899999999761
"dsComportamental",0,93,0.890547263681592,0.86531432748538,0.908382066276803,0.121999999995751,8.58899999999994
"dsComportamental",0,94,0.875,0.793154761904762,0.930431547619048,0.119999999995343,9.14799999999377
"dsComportamental",0,95,0.895522388059702,0.839901477832512,0.937931034482759,0.139999999999418,14.2870000000039
"dsComportamental",0,96,0.920398009950249,0.884544334975369,0.948891625615764,0.116000000001804,7.98300000000017
"dsComportamental",0,97,0.900497512437811,0.854310344827586,0.944950738916256,0.11699999999837,13.5140000000029
"dsComportamental",0,98,0.915422885572139,0.881096059113301,0.946243842364532,0.455000000001746,10.114999999998
"dsComportamental",0,99,0.900497512437811,0.848830049261084,0.923891625615764,0.114999999997963,9.48200000000361
"dsComportamental",0,100,0.905,0.857638888888889,0.946304563492063,0.113000000004831,11.4210000000021
"dsComportamental",3,1,0.57,0.685019841269841,0.85515873015873,0.931000000004133,0.091999999996915
"dsComportamental",3,2,0.517412935323383,0.649076354679803,0.834975369458128,0.718999999997322,0.091999999996915
"dsComportamental",3,3,0.482587064676617,0.613977832512315,0.821120689655172,0.794000000001688,0.0889999999999418
"dsComportamental",3,4,0.487562189054726,0.639347290640394,0.807019704433498,0.722999999998137,0.0900000000037835
"dsComportamental",3,5,0.601990049751244,0.69673645320197,0.846490147783251,0.721999999994296,0.0910000000003492
"dsComportamental",3,6,0.527363184079602,0.661453201970443,0.848522167487685,0.717000000004191,0.0910000000003492
"dsComportamental",3,7,0.54950495049505,0.65426497277677,0.85892316999395,0.791000000004715,0.0910000000003492
"dsComportamental",3,8,0.572139303482587,0.687007389162562,0.818965517241379,0.916999999994005,0.127999999996973
"dsComportamental",3,9,0.545,0.66765873015873,0.83953373015873,0.796999999998661,0.163000000000466
"dsComportamental",3,10,0.53,0.651785714285714,0.815662202380952,0.776999999994587,0.092000000004191
"dsComportamental",3,11,0.625,0.717757936507937,0.855344742063492,0.931000000004133,0.105999999999767
"dsComportamental",3,12,0.537313432835821,0.657389162561576,0.786822660098522,1.11700000000565,0.261999999995169
"dsComportamental",3,13,0.59,0.709821428571429,0.845424107142857,0.919000000001688,0.15400000000227
"dsComportamental",3,14,0.517412935323383,0.66551724137931,0.864039408866995,2.14400000000023,0.0829999999987194
"dsComportamental",3,15,0.54228855721393,0.660837438423645,0.861945812807882,1.10000000000582,0.216000000000349
"dsComportamental",3,16,0.507462686567164,0.635051169590643,0.76650828460039,0.988000000004831,0.144000000000233
"dsComportamental",3,17,0.522388059701492,0.636083743842365,0.80935960591133,0.876000000003842,0.0789999999979045
"dsComportamental",3,18,0.517412935323383,0.616194581280788,0.786453201970443,0.927999999999884,0.10399999999936
"dsComportamental",3,19,0.497512437810945,0.64076354679803,0.783990147783251,0.755999999993946,0.0810000000055879
"dsComportamental",3,20,0.587064676616915,0.708312807881773,0.901046798029557,0.754000000000815,0.0750000000043656
"dsComportamental",3,21,0.57,0.685019841269841,0.828931051587302,0.72099999999773,0.0709999999962747
"dsComportamental",3,22,0.552238805970149,0.667733990147783,0.81551724137931,0.730000000003201,0.0749999999970896
"dsComportamental",3,23,0.527363184079602,0.634051724137931,0.776847290640394,1.53899999999703,0.0759999999936554
"dsComportamental",3,24,0.525,0.653769841269841,0.842013888888889,1.20699999999488,0.0970000000015716
"dsComportamental",3,25,0.587064676616915,0.701206140350877,0.863852339181287,1.17000000000553,0.188999999998487
"dsComportamental",3,26,0.54726368159204,0.680726600985222,0.846059113300493,0.792000000001281,0.0839999999952852
"dsComportamental",3,27,0.482587064676617,0.619458128078818,0.821490147783251,0.739000000001397,0.0769999999974971
"dsComportamental",3,28,0.527363184079602,0.655972906403941,0.814100985221675,0.73700000000099,0.0740000000005239
"dsComportamental",3,29,0.537313432835821,0.673830049261084,0.895012315270936,0.775000000001455,0.0730000000039581
"dsComportamental",3,30,0.527363184079602,0.661453201970443,0.785160098522168,0.792000000001281,0.091999999996915
"dsComportamental",3,31,0.532338308457711,0.670381773399015,0.818165024630542,0.792000000001281,0.0780000000013388
"dsComportamental",3,32,0.52,0.639384920634921,0.811383928571429,0.802999999999884,0.0750000000043656
"dsComportamental",3,33,0.507462686567164,0.636699507389163,0.814100985221675,0.794000000001688,0.0889999999999418
"dsComportamental",3,34,0.467661691542289,0.620073891625616,0.841871921182266,0.924999999995634,0.0749999999970896
"dsComportamental",3,35,0.656716417910448,0.745628078817734,0.876970443349754,0.97899999999936,0.0780000000013388
"dsComportamental",3,36,0.575,0.683035714285714,0.831845238095238,0.827000000004773,0.092000000004191
"dsComportamental",3,37,0.54726368159204,0.669766009852217,0.830541871921182,1.02999999999884,0.273999999997613
"dsComportamental",3,38,0.45771144278607,0.607697044334975,0.822660098522167,0.864000000001397,0.108000000000175
"dsComportamental",3,39,0.535,0.666170634920635,0.831845238095238,0.863999999994121,0.112999999997555
"dsComportamental",3,40,0.569306930693069,0.67870538415003,0.777858439201452,1.15899999999965,0.144000000000233
"dsComportamental",3,41,0.45,0.612599206349206,0.799975198412698,1.29899999999907,0.150999999998021
"dsComportamental",3,42,0.52,0.650297619047619,0.839471726190476,2.09300000000076,0.32199999999284
"dsComportamental",3,43,0.475,0.61359126984127,0.799169146825397,1.17099999999482,0.117000000005646
"dsComportamental",3,44,0.537313432835821,0.646428571428571,0.813177339901478,0.98700000000099,0.326999999997497
"dsComportamental",3,45,0.597014925373134,0.687807881773399,0.838916256157635,1.2019999999975,0.216999999996915
"dsComportamental",3,46,0.557213930348259,0.671182266009852,0.849507389162562,1.18000000000029,0.414000000004307
"dsComportamental",3,47,0.587064676616915,0.697352216748768,0.817610837438424,0.89100000000326,0.0960000000050059
"dsComportamental",3,48,0.589108910891089,0.708469449485783,0.849606775559589,0.742999999994936,0.0970000000015716
"dsComportamental",3,49,0.54726368159204,0.653325123152709,0.815024630541872,0.743000000002212,0.13799999999901
"dsComportamental",3,50,0.567164179104478,0.683559113300493,0.863423645320197,0.722999999998137,0.0889999999999418
"dsComportamental",3,51,0.601990049751244,0.69673645320197,0.839593596059113,1.1160000000018,0.22099999999773
"dsComportamental",3,52,0.537313432835821,0.650584795321637,0.803301656920078,0.913000000000466,0.0950000000011642
"dsComportamental",3,53,0.492537313432836,0.615394088669951,0.803633004926108,0.730999999999767,0.0900000000037835
"dsComportamental",3,54,0.557213930348259,0.676662561576355,0.841871921182266,1.22799999999552,0.0750000000043656
"dsComportamental",3,55,0.545,0.66765873015873,0.838479662698413,2.15800000000309,0.226000000002387
"dsComportamental",3,56,0.427860696517413,0.565086206896552,0.751724137931034,1.60499999999593,0.0980000000054133
"dsComportamental",3,57,0.527363184079602,0.639532019704434,0.808928571428571,1.90499999999884,0.332999999998719
"dsComportamental",3,58,0.532338308457711,0.664901477832512,0.852586206896552,1.57400000000052,0.373999999996158
"dsComportamental",3,59,0.545,0.678571428571429,0.907862103174603,1.1359999999986,0.0820000000021537
"dsComportamental",3,60,0.552238805970149,0.673214285714286,0.820197044334975,0.729999999995925,0.296000000002095
"dsComportamental",3,61,0.537313432835821,0.662869458128079,0.858251231527094,0.720000000001164,0.0759999999936554
"dsComportamental",3,62,0.527363184079602,0.661453201970443,0.875554187192118,0.728000000002794,0.0800000000017462
"dsComportamental",3,63,0.532338308457711,0.642980295566502,0.809852216748769,0.716999999996915,0.0740000000005239
"dsComportamental",3,64,0.562189054726368,0.674630541871921,0.802894088669951,0.718000000000757,0.0740000000005239
"dsComportamental",3,65,0.517412935323383,0.654556650246305,0.796305418719212,0.752000000000407,0.0740000000005239
"dsComportamental",3,66,0.477611940298507,0.621490147783251,0.83423645320197,0.796000000002095,0.0720000000001164
"dsComportamental",3,67,0.645,0.753472222222222,0.898003472222222,0.743999999998778,0.0729999999966822
"dsComportamental",3,68,0.554455445544555,0.657713248638839,0.807985480943739,0.985000000000582,0.0849999999991269
"dsComportamental",3,69,0.525,0.637400793650794,0.790488591269841,0.735999999997148,0.0780000000013388
"dsComportamental",3,70,0.485,0.625992063492063,0.766989087301587,0.754000000000815,0.0730000000039581
"dsComportamental",3,71,0.502487562189055,0.644211822660099,0.836206896551724,0.940999999998894,0.077000000004773
"dsComportamental",3,72,0.535,0.649801587301587,0.81733630952381,1.36899999999878,0.0750000000043656
"dsComportamental",3,73,0.467661691542289,0.598152709359606,0.753694581280788,0.930000000000291,0.196000000003551
"dsComportamental",3,74,0.569306930693069,0.67870538415003,0.857713248638838,1.14400000000023,0.0849999999991269
"dsComportamental",3,75,0.562189054726368,0.669150246305419,0.80942118226601,0.807000000000698,0.0769999999974971
"dsComportamental",3,76,0.52,0.661210317460317,0.868675595238095,0.765999999995984,0.069999999999709
"dsComportamental",3,77,0.487562189054726,0.622906403940887,0.750923645320197,0.757000000005064,0.0749999999970896
"dsComportamental",3,78,0.535,0.666170634920635,0.849268353174603,0.737999999997555,0.0740000000005239
"dsComportamental",3,79,0.572139303482587,0.687007389162562,0.860899014778325,0.739000000001397,0.0710000000035507
"dsComportamental",3,80,0.562189054726368,0.663669950738916,0.793472906403941,1.22300000000541,0.0730000000039581
"dsComportamental",3,81,0.54,0.669642857142857,0.85453869047619,0.793999999994412,0.0740000000005239
"dsComportamental",3,82,0.472636815920398,0.61256157635468,0.781773399014778,0.959000000002561,0.186999999998079
"dsComportamental",3,83,0.582089552238806,0.688423645320197,0.849507389162562,0.847999999998137,0.0709999999962747
"dsComportamental",3,84,0.56,0.667162698412698,0.82421875,0.924999999995634,0.0849999999991269
"dsComportamental",3,85,0.621890547263682,0.721490147783251,0.838054187192118,1.40299999999843,0.0780000000013388
"dsComportamental",3,86,0.46,0.592261904761905,0.793216765873016,0.875,0.0800000000017462
"dsComportamental",3,87,0.557213930348259,0.682142857142857,0.869458128078818,1.03800000000047,0.156000000002678
"dsComportamental",3,88,0.54950495049505,0.638294010889292,0.787174833635814,1,0.0840000000025611
"dsComportamental",3,89,0.572139303482587,0.692487684729064,0.842795566502463,1.31199999999808,0.327000000004773
"dsComportamental",3,90,0.517412935323383,0.643596059113301,0.81262315270936,0.826999999997497,0.092000000004191
"dsComportamental",3,91,0.567164179104478,0.650677339901478,0.775369458128079,0.855999999999767,0.324000000000524
"dsComportamental",3,92,0.517412935323383,0.643596059113301,0.796613300492611,0.754999999997381,0.0840000000025611
"dsComportamental",3,93,0.502487562189055,0.631578947368421,0.808174951267057,0.922999999995227,0.0910000000003492
"dsComportamental",3,94,0.525,0.648313492063492,0.831845238095238,0.818999999995867,0.0949999999938882
"dsComportamental",3,95,0.532338308457711,0.65942118226601,0.844458128078818,0.779999999998836,0.0950000000011642
"dsComportamental",3,96,0.557213930348259,0.676662561576355,0.84679802955665,0.788000000000466,0.080999999998312
"dsComportamental",3,97,0.562189054726368,0.674630541871921,0.807881773399015,1.06599999999889,0.0930000000007567
"dsComportamental",3,98,0.477611940298507,0.626970443349754,0.773399014778325,0.868000000002212,0.118999999998778
"dsComportamental",3,99,0.54726368159204,0.686206896551724,0.877339901477832,0.783000000003085,0.0859999999956926
"dsComportamental",3,100,0.575,0.693948412698413,0.859126984126984,0.826000000000931,0.111000000004424
"dsComportamental",1,1,0.875,0.820436507936508,0.914248511904762,0.0889999999999418,1.94199999999546
"dsComportamental",1,2,0.865671641791045,0.835652709359606,0.899014778325123,0.0910000000003492,1.95599999999831
"dsComportamental",1,3,0.880597014925373,0.829556650246305,0.908743842364532,0.10399999999936,2.3640000000014
"dsComportamental",1,4,0.825870646766169,0.797105911330049,0.894704433497537,0.0900000000037835,1.90999999999622
"dsComportamental",1,5,0.91044776119403,0.872167487684729,0.896059113300493,0.0889999999999418,2.04699999999866
"dsComportamental",1,6,0.885572139303483,0.838485221674877,0.938546798029557,0.0889999999999418,2.04400000000169
"dsComportamental",1,7,0.876237623762376,0.849909255898367,0.917241379310345,0.0889999999999418,1.90799999999581
"dsComportamental",1,8,0.860696517412935,0.837684729064039,0.897167487684729,0.0890000000072177,1.94800000000396
"dsComportamental",1,9,0.88,0.856646825396825,0.926339285714286,0.0890000000072177,2.02000000000407
"dsComportamental",1,10,0.895,0.87797619047619,0.949776785714286,0.0889999999999418,1.92199999999866
"dsComportamental",1,11,0.9,0.865079365079365,0.922061011904762,0.0899999999965075,2.08000000000175
"dsComportamental",1,12,0.800995024875622,0.741502463054187,0.867733990147783,0.091999999996915,1.95100000000093
"dsComportamental",1,13,0.875,0.858630952380952,0.918092757936508,0.0869999999995343,1.94999999999709
"dsComportamental",1,14,0.855721393034826,0.828756157635468,0.921182266009852,0.0899999999965075,1.9320000000007
"dsComportamental",1,15,0.90547263681592,0.879679802955665,0.912992610837438,0.0889999999999418,1.95700000000215
"dsComportamental",1,16,0.880597014925373,0.847770467836257,0.909600389863548,0.0889999999999418,1.94499999999971
"dsComportamental",1,17,0.855721393034826,0.823275862068966,0.913546798029557,0.0889999999999418,1.91300000000047
"dsComportamental",1,18,0.925373134328358,0.909913793103448,0.932081280788177,0.0900000000037835,1.95799999999872
"dsComportamental",1,19,0.915422885572139,0.875615763546798,0.913669950738916,0.0910000000003492,2.05200000000332
"dsComportamental",1,20,0.855721393034826,0.845197044334975,0.933620689655172,0.0889999999999418,1.94200000000274
"dsComportamental",1,21,0.88,0.834821428571429,0.90984623015873,0.0969999999942956,1.94100000000617
"dsComportamental",1,22,0.885572139303483,0.849445812807882,0.896305418719212,0.088000000003376,1.96199999999953
"dsComportamental",1,23,0.880597014925373,0.835036945812808,0.914532019704434,0.0869999999995343,1.92199999999866
"dsComportamental",1,24,0.9,0.875992063492063,0.94233630952381,0.088000000003376,1.9429999999993
"dsComportamental",1,25,0.860696517412935,0.833881578947368,0.920748050682261,0.088000000003376,1.94099999999889
"dsComportamental",1,26,0.890547263681592,0.885775862068966,0.916379310344828,0.0879999999961001,2.05399999999645
"dsComportamental",1,27,0.840796019900497,0.807450738916256,0.852093596059113,0.0910000000003492,1.9600000000064
"dsComportamental",1,28,0.900497512437811,0.859790640394089,0.913793103448276,0.0879999999961001,1.93299999999726
"dsComportamental",1,29,0.90547263681592,0.885160098522167,0.954248768472906,0.0889999999999418,1.96600000000035
"dsComportamental",1,30,0.860696517412935,0.826724137931034,0.924445812807882,0.0889999999999418,1.92199999999866
"dsComportamental",1,31,0.875621890547264,0.842549261083744,0.919581280788177,0.0879999999961001,1.92799999999988
"dsComportamental",1,32,0.89,0.86359126984127,0.945064484126984,0.0869999999995343,1.98500000000058
"dsComportamental",1,33,0.825870646766169,0.769704433497537,0.835591133004926,0.0899999999965075,2.05299999999988
"dsComportamental",1,34,0.930348258706468,0.907881773399015,0.955541871921182,0.0869999999995343,1.93399999999383
"dsComportamental",1,35,0.90547263681592,0.885160098522167,0.960344827586207,0.0910000000003492,1.95500000000175
"dsComportamental",1,36,0.87,0.838789682539683,0.891431051587302,0.0939999999973224,1.9519999999975
"dsComportamental",1,37,0.890547263681592,0.852894088669951,0.883004926108374,0.0879999999961001,1.96600000000035
"dsComportamental",1,38,0.880597014925373,0.856958128078818,0.903509852216749,0.0889999999999418,2.01900000000023
"dsComportamental",1,39,0.885,0.849206349206349,0.926959325396825,0.0889999999999418,1.93500000000495
"dsComportamental",1,40,0.851485148514851,0.859286146400484,0.918330308529946,0.0949999999938882,1.95100000000093
"dsComportamental",1,41,0.85,0.792162698412698,0.901909722222222,0.091999999996915,1.9629999999961
"dsComportamental",1,42,0.885,0.860119047619048,0.881510416666667,0.088000000003376,1.9739999999947
"dsComportamental",1,43,0.9,0.875992063492063,0.913070436507937,0.0889999999999418,1.91999999999825
"dsComportamental",1,44,0.870646766169154,0.833620689655172,0.908928571428571,0.0879999999961001,1.95900000000256
"dsComportamental",1,45,0.900497512437811,0.876231527093596,0.939716748768473,0.0879999999961001,2.17299999999523
"dsComportamental",1,46,0.865671641791045,0.852093596059113,0.943965517241379,0.088000000003376,1.96399999999994
"dsComportamental",1,47,0.880597014925373,0.873399014778325,0.927647783251232,0.0899999999965075,1.93400000000111
"dsComportamental",1,48,0.900990099009901,0.883121597096189,0.950514216575923,0.088000000003376,1.94499999999971
"dsComportamental",1,49,0.865671641791045,0.835652709359606,0.883066502463054,0.0900000000037835,1.9010000000053
"dsComportamental",1,50,0.885572139303483,0.865886699507389,0.94679802955665,0.091999999996915,1.9519999999975
"dsComportamental",1,51,0.875621890547264,0.858990147783251,0.911761083743842,0.088000000003376,1.94400000000314
"dsComportamental",1,52,0.860696517412935,0.839181286549708,0.915752923976608,0.0879999999961001,1.97400000000198
"dsComportamental",1,53,0.885572139303483,0.860406403940887,0.885098522167488,0.0889999999999418,1.96100000000297
"dsComportamental",1,54,0.870646766169154,0.817179802955665,0.894704433497537,0.0899999999965075,1.93899999999849
"dsComportamental",1,55,0.875,0.847718253968254,0.925099206349206,0.0889999999999418,1.96199999999953
"dsComportamental",1,56,0.91044776119403,0.877647783251231,0.91570197044335,0.0889999999999418,1.91600000000471
"dsComportamental",1,57,0.855721393034826,0.823275862068966,0.880972906403941,0.0869999999995343,1.9429999999993
"dsComportamental",1,58,0.880597014925373,0.824076354679803,0.917241379310345,0.091999999996915,1.91999999999825
"dsComportamental",1,59,0.885,0.876488095238095,0.956349206349206,0.0889999999999418,1.96999999999389
"dsComportamental",1,60,0.860696517412935,0.848645320197044,0.924692118226601,0.0879999999961001,1.96699999999691
"dsComportamental",1,61,0.870646766169154,0.822660098522167,0.923522167487685,0.0910000000003492,1.93499999999767
"dsComportamental",1,62,0.895522388059702,0.850862068965517,0.938854679802956,0.0889999999999418,1.92500000000291
"dsComportamental",1,63,0.865671641791045,0.863054187192118,0.922967980295566,0.0889999999999418,1.92499999999563
"dsComportamental",1,64,0.890547263681592,0.836453201970443,0.925431034482759,0.088000000003376,1.91199999999662
"dsComportamental",1,65,0.875621890547264,0.842549261083744,0.891564039408867,0.0889999999999418,1.9120000000039
"dsComportamental",1,66,0.885572139303483,0.871366995073892,0.945689655172414,0.0939999999973224,1.94000000000233
"dsComportamental",1,67,0.885,0.849206349206349,0.927269345238095,0.0889999999999418,1.98599999999715
"dsComportamental",1,68,0.836633663366337,0.79038112522686,0.873442226255293,0.092000000004191,1.95400000000518
"dsComportamental",1,69,0.86,0.848214285714286,0.919456845238095,0.0910000000003492,1.94199999999546
"dsComportamental",1,70,0.895,0.867063492063492,0.926835317460317,0.0889999999999418,1.90499999999884
"dsComportamental",1,71,0.880597014925373,0.86243842364532,0.907204433497537,0.0910000000003492,1.90899999999965
